File,N.sentences,N.words,N.syllables,Words.Per.Sentence,Syllables.Per.Word,Grade.Score
3371.txt,48,1064,1788,22.166666666666668,1.6804511278195489,12.662656641604013
794.txt,47,770,1280,16.382978723404257,1.6623376623376624,10.251116330478037
10266.txt,60,920,1388,15.333333333333334,1.508695652173913,8.039275362318843
2053.txt,33,356,511,10.787878787878787,1.4353932584269662,5.44703438883214
233.txt,31,249,334,8.03225806451613,1.3413654618473896,3.2903705143153275
3826.txt,26,592,978,22.76923076923077,1.652027027027027,12.55622661122661
569.txt,53,550,841,10.377358490566039,1.529090909090909,6.396668953687826
1002.txt,50,680,1072,13.6,1.576470588235294,8.18035294117647
9338.txt,76,1516,2423,19.94736842105263,1.5982849604221636,10.84976253298153
11434.txt,44,348,440,7.909090909090909,1.264367816091954,2.3349947753396023
5502.txt,48,932,1521,19.416666666666668,1.6319742489270386,11.045629470672392
10064.txt,52,982,1592,18.884615384615383,1.6211812627291242,10.71609274635751
4152.txt,21,443,652,21.095238095238095,1.471783295711061,9.793233365580999
4146.txt,41,980,1595,23.902439024390244,1.6275510204081634,12.69802887008462
11408.txt,58,623,860,10.741379310344827,1.3804173354735152,4.780648696518515
1028.txt,51,1476,2180,28.941176470588236,1.4769647696476964,12.83583134066635
5528.txt,43,419,565,9.744186046511627,1.3484486873508352,4.024485208414276
6753.txt,54,966,1492,17.88888888888889,1.544513457556936,9.433036576949622
7303.txt,25,735,1168,29.4,1.5891156462585034,14.33356462585034
6784.txt,48,662,964,13.791666666666666,1.4561933534743203,6.833914904330317
12856.txt,42,311,426,7.404761904761905,1.369774919614148,3.387153575256473
10933.txt,41,387,591,9.439024390243903,1.5271317829457365,6.016984307052375
2045.txt,35,671,1150,19.17142857142857,1.713859910581222,11.918689802001278
7883.txt,66,1294,2050,19.606060606060606,1.5842349304482226,10.554275209592056
8554.txt,61,794,1089,13.01639344262295,1.371536523929471,5.540360490564478
1216.txt,43,436,591,10.13953488372093,1.3555045871559632,4.257977384254321
7115.txt,54,1487,2377,27.537037037037038,1.5985205110961669,13.736616105008846
2131.txt,48,603,861,12.5625,1.427860696517413,6.032506218905475
3549.txt,55,796,1192,14.472727272727273,1.4974874371859297,7.579988122430333
5845.txt,42,829,1223,19.738095238095237,1.4752714113389627,9.318678844275954
13194.txt,57,849,1420,14.894736842105264,1.6725559481743226,9.80616018845701
13369.txt,58,723,1038,12.46551724137931,1.4356846473029046,6.087975389898414
2327.txt,38,608,914,16.0,1.5032894736842106,8.228815789473689
10106.txt,52,956,1573,18.384615384615383,1.645397489539749,10.811844222722886
2441.txt,53,731,1067,13.79245283018868,1.4596443228454172,6.874935085047621
5460.txt,47,350,420,7.446808510638298,1.2,1.3997872340425523
7505.txt,47,898,1428,19.106382978723403,1.5902004454342984,10.434790788039617
437.txt,52,909,1421,17.48076923076923,1.5632563256325633,9.499116950156555
10853.txt,49,729,1084,14.877551020408163,1.4869684499314129,7.6096970969457765
351.txt,33,290,400,8.787878787878787,1.3793103448275863,4.0252560083594595
378.txt,42,751,1202,17.88095238095238,1.600532623169108,10.09104685815738
10649.txt,48,461,655,9.604166666666666,1.420824295010846,4.825310014461316
10891.txt,44,512,746,11.636363636363637,1.45703125,6.024786931818184
7276.txt,54,684,945,12.666666666666666,1.381578947368421,5.525964912280703
6140.txt,46,668,1016,14.521739130434783,1.5209580838323353,7.875566258786776
4031.txt,33,684,1010,20.727272727272727,1.476608187134503,9.710340244550771
12062.txt,57,855,1330,15.0,1.5555555555555556,8.465555555555557
2332.txt,51,957,1543,18.764705882352942,1.612330198537095,10.566084578031838
2859.txt,36,538,831,14.944444444444445,1.5446096654275092,8.3152829409335
4582.txt,58,1152,1674,19.862068965517242,1.453125,9.104461206896556
6418.txt,27,438,675,16.22222222222222,1.5410958904109588,8.759375951293762
8353.txt,30,895,1387,29.833333333333332,1.5497206703910615,14.033370577281193
7074.txt,32,411,570,12.84375,1.3868613138686132,5.655588503649636
3212.txt,54,871,1274,16.12962962962963,1.462686567164179,7.798960751796574
11806.txt,43,888,1383,20.651162790697676,1.5574324324324325,10.63514456316782
797.txt,45,635,917,14.11111111111111,1.4440944881889763,6.812537182852143
7672.txt,44,788,1254,17.90909090909091,1.5913705583756346,9.993627134287035
5717.txt,50,511,778,10.22,1.522504892367906,6.259157729941293
3400.txt,25,563,862,22.52,1.5310834813499112,11.034385079928956
783.txt,43,506,695,11.767441860465116,1.3735177865612649,5.089137788399672
7666.txt,114,1904,2836,16.70175438596491,1.4894957983193278,8.332717086834737
2736.txt,112,1212,1679,10.821428571428571,1.3853135313531353,4.868842527109855
1559.txt,61,667,899,10.934426229508198,1.3478260869565217,4.469429793300073
11609.txt,23,432,647,18.782608695652176,1.4976851851851851,9.22007648953301
13591.txt,55,912,1308,16.581818181818182,1.4342105263157894,7.634775119617224
1954.txt,38,768,1213,20.210526315789473,1.5794270833333333,10.727239583333333
3616.txt,48,770,1140,16.041666666666668,1.4805194805194806,7.9759632034632055
6752.txt,60,650,946,10.833333333333334,1.4553846153846153,5.700205128205127
14567.txt,41,947,1558,23.097560975609756,1.64519535374868,12.600378344966135
11322.txt,50,817,1241,16.34,1.5189718482252141,8.543067809057526
11444.txt,25,497,857,19.88,1.7243460764587526,12.311683702213283
9374.txt,56,926,1388,16.535714285714285,1.4989200863930885,8.380828448009872
10766.txt,40,448,652,11.2,1.4553571428571428,5.839214285714288
519.txt,47,388,547,8.25531914893617,1.4097938144329898,4.182588286905027
1099.txt,63,825,1259,13.095238095238095,1.5260606060606061,7.393705627705632
1270.txt,53,946,1635,17.849056603773583,1.7283298097251585,11.586933264190833
8526.txt,46,964,1587,20.956521739130434,1.646265560165975,11.79941187082807
3473.txt,46,480,750,10.434782608695652,1.5625,6.81271739130435
6245.txt,66,1444,2295,21.87878787878788,1.5893351800554016,11.478094518593135
12367.txt,53,753,1179,14.20754716981132,1.5657370517928286,8.284565135683682
8283.txt,43,419,587,9.744186046511627,1.4009546539379476,4.644055614142204
13086.txt,49,902,1414,18.408163265306122,1.5676274944567627,9.90310647540613
11849.txt,45,683,1018,15.177777777777777,1.4904831625183017,7.765256873271515
11861.txt,50,641,990,12.82,1.5444617784711387,7.506248985959438
13904.txt,49,694,1057,14.16326530612245,1.5230547550432276,7.764086925836619
5638.txt,25,213,288,8.52,1.352112676056338,3.6025295774647894
2157.txt,38,708,1146,18.63157894736842,1.61864406779661,10.59
20.txt,47,927,1471,19.72340425531915,1.586839266450917,10.629596961142099
135.txt,30,755,1274,25.166666666666668,1.6874172185430463,13.88485651214128
5189.txt,51,652,982,12.784313725490197,1.5061349693251533,7.040431853723085
5406.txt,50,928,1480,18.56,1.5948275862068966,10.281765517241379
14448.txt,37,310,481,8.378378378378379,1.5516129032258064,5.9028160418483
8136.txt,37,398,516,10.756756756756756,1.2964824120603016,3.7960600298791256
8888.txt,60,656,1018,10.933333333333334,1.5518292682926829,6.876252032520327
2355.txt,54,617,942,11.425925925925926,1.526742301458671,6.767411009064173
6899.txt,52,605,793,11.634615384615385,1.3107438016528925,4.297930705657979
6682.txt,41,351,433,8.560975609756097,1.2336182336182335,2.219865888402474
1852.txt,49,955,1479,19.489795918367346,1.5486910994764398,10.090677422801583
1846.txt,36,620,903,17.22222222222222,1.456451612903226,8.14057347670251
10808.txt,42,819,1264,19.5,1.5433455433455434,10.031477411477415
322.txt,26,580,879,22.307692307692307,1.5155172413793103,10.77002652519894
8692.txt,55,699,1029,12.709090909090909,1.4721030042918455,6.610269996098324
3738.txt,41,931,1573,22.70731707317073,1.6895810955961332,12.975837415839251
6640.txt,49,978,1565,19.959183673469386,1.600204498977505,10.876902883852932
12762.txt,49,413,648,8.428571428571429,1.569007263922518,6.127142857142861
10175.txt,48,824,1349,17.166666666666668,1.6371359223300972,10.251537216828481
12574.txt,42,711,1089,16.928571428571427,1.5316455696202531,8.916274864376131
9003.txt,50,566,785,11.32,1.3869257950530036,5.077324381625445
7748.txt,40,481,711,12.025,1.478170478170478,6.421911642411644
6456.txt,88,1445,2349,16.420454545454547,1.62560553633218,9.83191805599245
7760.txt,57,898,1421,15.75438596491228,1.5824053452115814,9.069049740163326
12548.txt,50,898,1368,17.96,1.5233853006681515,9.210746547884188
1311.txt,56,964,1382,17.214285714285715,1.433609958506224,7.868026081802018
1477.txt,43,1121,1943,26.069767441860463,1.7332738626226583,14.769143206854345
13642.txt,37,834,1305,22.54054054054054,1.564748201438849,11.439434182383824
13905.txt,45,857,1379,19.044444444444444,1.6091015169194867,10.634286788538834
7199.txt,46,1092,1696,23.73913043478261,1.5531135531135531,11.757609491957322
2787.txt,46,609,865,13.23913043478261,1.4203612479474548,6.201132290997361
10571.txt,40,391,508,9.775,1.29923273657289,3.4554462915601043
9163.txt,40,499,678,12.475,1.3587174348697395,5.183365731462928
8269.txt,44,689,1044,15.659090909090908,1.5152394775036284,8.240280379997362
4453.txt,22,559,891,25.40909090909091,1.5939177101967799,12.87368352577655
7614.txt,34,786,1317,23.11764705882353,1.6755725190839694,12.966461607543781
5765.txt,41,809,1225,19.73170731707317,1.5142150803461063,9.775786728571862
8080.txt,40,341,460,8.525,1.348973607038123,3.567388563049853
6913.txt,49,588,823,12.0,1.3996598639455782,5.485986394557823
242.txt,55,377,495,6.8545454545454545,1.312997347480106,2.5080959729925247
4123.txt,34,637,974,18.735294117647058,1.5290423861852434,9.572111921691754
9407.txt,44,761,1043,17.295454545454547,1.3705650459921157,7.154940269979697
3880.txt,62,702,1051,11.32258064516129,1.497150997150997,6.3789624115430605
12158.txt,48,795,1256,16.5625,1.579874213836478,9.346265723270442
13536.txt,53,640,876,12.075471698113208,1.36875,5.1499292452830225
3666.txt,44,348,493,7.909090909090909,1.4166666666666667,4.132121212121213
13278.txt,37,310,410,8.378378378378379,1.3225806451612903,3.2002353966870096
9363.txt,45,736,1073,16.355555555555554,1.4578804347826086,7.828100241545894
12172.txt,51,1041,1542,20.41176470588235,1.4812680115273775,9.64543312425835
10956.txt,44,1119,1812,25.431818181818183,1.6193029490616622,13.181865708018524
12199.txt,85,1719,2507,20.223529411764705,1.4584060500290867,9.304132566813813
2593.txt,51,578,830,11.333333333333334,1.4359861591695502,5.66130334486736
3855.txt,55,614,889,11.163636363636364,1.4478827361563518,5.737198104826771
8243.txt,46,566,755,12.304347826086957,1.3339222614840989,4.825934859425413
7170.txt,52,1259,2046,24.21153846153846,1.625099285146942,12.78655618011853
7602.txt,41,1036,1491,25.26829268292683,1.4391891891891893,10.994383651944634
3302.txt,51,475,636,9.313725490196079,1.3389473684210527,3.748794633642934
6534.txt,45,660,943,14.666666666666666,1.4287878787878787,6.843030303030304
12416.txt,43,633,988,14.720930232558139,1.5608214849921012,8.421647011278889
11679.txt,37,286,368,7.72972972972973,1.2867132867132867,2.530514080514081
14098.txt,44,376,503,8.545454545454545,1.3377659574468086,3.4429110251450687
5968.txt,54,767,1089,14.203703703703704,1.4198174706649282,6.561253561253562
8294.txt,41,673,1001,16.414634146341463,1.487369985141159,8.198526800275435
5175.txt,37,629,903,17.0,1.4356120826709062,7.810222575516697
9983.txt,51,598,795,11.72549019607843,1.3294314381270902,4.552977244409469
10407.txt,60,790,1285,13.166666666666666,1.6265822784810127,8.607004219409284
2626.txt,49,1009,1527,20.591836734693878,1.5133795837462833,10.092777047389816
5149.txt,50,626,930,12.52,1.4856230031948883,6.6979514376996825
863.txt,62,1026,1598,16.548387096774192,1.557504873294347,9.07694460164749
5808.txt,39,660,990,16.923076923076923,1.5,8.540769230769232
11094.txt,52,712,952,13.692307692307692,1.3370786516853932,5.3906050129645635
5834.txt,47,808,1267,17.19148936170213,1.568069306930693,9.445983779228989
11241.txt,45,604,838,13.422222222222222,1.3874172185430464,5.881967623252393
1677.txt,42,937,1612,22.30952380952381,1.720384204909285,13.18815266554861
10639.txt,41,331,444,8.073170731707316,1.3413897280966767,3.3062036695895642
7212.txt,47,507,726,10.787234042553191,1.4319526627218935,5.406190356288558
1105.txt,55,649,904,11.8,1.3929121725731894,5.330363636363639
14477.txt,40,376,510,9.4,1.3563829787234043,3.9873191489361695
12006.txt,45,891,1521,19.8,1.707070707070707,12.077434343434344
5439.txt,49,907,1460,18.510204081632654,1.609702315325248,10.438364871858337
14311.txt,45,416,548,9.244444444444444,1.3173076923076923,3.4671196581196604
308.txt,54,678,938,12.555555555555555,1.3834808259587021,5.506184857423797
8860.txt,51,629,997,12.333333333333334,1.5850556438791732,7.800323264440912
6694.txt,36,601,893,16.694444444444443,1.48585690515807,8.287000369754114
8875.txt,58,807,1237,13.913793103448276,1.5328376703841389,7.784725889843184
4097.txt,37,911,1467,24.62162162162162,1.6103183315038418,12.76797252796155
4915.txt,61,1110,1699,18.19672131147541,1.5306306306306305,9.386195539802099
1886.txt,48,450,673,9.375,1.4955555555555555,5.620055555555556
11240.txt,42,859,1270,20.452380952380953,1.4784633294528522,9.627772049448417
2182.txt,47,316,430,6.723404255319149,1.360759493670886,3.02185564233773
11095.txt,56,601,787,10.732142857142858,1.3094841930116472,3.9401277632517235
2633.txt,55,753,1154,13.690909090909091,1.5325365205843293,7.6964763974405415
8478.txt,34,755,1159,22.205882352941178,1.5350993377483444,10.962407479548116
12211.txt,37,327,458,8.837837837837839,1.400611620795107,4.295595503760641
7039.txt,43,789,1246,18.348837209302324,1.579214195183777,10.017285642703452
12577.txt,57,794,1364,13.929824561403509,1.7178841309823678,9.974366078925275
3539.txt,47,465,610,9.893617021276595,1.3118279569892473,3.6491443605582248
9982.txt,49,901,1277,18.387755102040817,1.4173140954495005,8.121653265079615
5160.txt,58,686,932,11.827586206896552,1.358600583090379,4.935969639087158
11863.txt,50,510,745,10.2,1.4607843137254901,5.523254901960787
6290.txt,51,939,1393,18.41176470588235,1.483493077742279,8.911688905594186
5969.txt,37,337,473,9.108108108108109,1.403560830860534,4.433098885235385
10599.txt,57,938,1385,16.45614035087719,1.476545842217484,8.086574271499646
5014.txt,60,671,956,11.183333333333334,1.4247391952309985,5.471589170392448
8929.txt,41,379,551,9.24390243902439,1.4538258575197889,5.077828045562779
10957.txt,50,783,1273,15.66,1.6257982120051087,9.545218901660284
4134.txt,19,625,1072,32.89473684210526,1.7152,17.149359999999998
5570.txt,40,328,441,8.2,1.3445121951219512,3.391243902439026
11320.txt,39,792,1224,20.307692307692307,1.5454545454545454,10.363286713286715
5202.txt,41,781,1239,19.048780487804876,1.586427656850192,10.36838293619812
1702.txt,47,421,597,8.957446808510639,1.4180522565320666,4.5468464143124265
1048.txt,50,927,1442,18.54,1.5555555555555556,9.810755555555556
14260.txt,52,905,1526,17.403846153846153,1.6861878453038674,10.920478113047178
6727.txt,50,671,996,13.42,1.4843517138599105,7.024950223546945
4656.txt,55,631,963,11.472727272727273,1.526148969889065,6.778194208327331
8044.txt,42,756,1164,18.0,1.5396825396825398,9.418253968253971
8722.txt,49,863,1225,17.612244897959183,1.4194669756662803,7.8523633740866
8736.txt,46,894,1369,19.434782608695652,1.5313199105145414,9.864792335375938
2596.txt,41,439,653,10.707317073170731,1.4874715261958997,6.030944496916494
537.txt,52,753,1222,14.48076923076923,1.6228419654714474,9.06222750025539
5038.txt,50,724,1129,14.48,1.5593922651933703,8.313228729281771
8508.txt,51,554,803,10.862745098039216,1.4494584837545126,5.641453245558154
5762.txt,40,710,1099,17.75,1.547887323943662,9.420070422535211
11898.txt,40,718,1125,17.95,1.5668523676880224,9.719857938718665
7607.txt,59,711,1106,12.05084745762712,1.5555555555555556,7.344877589453862
6280.txt,50,772,1100,15.44,1.4248704663212435,7.0906715025906735
11867.txt,38,499,759,13.131578947368421,1.5210420841683367,7.348296593186372
9825.txt,55,692,969,12.581818181818182,1.4002890173410405,5.714501313715189
8285.txt,26,505,793,19.423076923076923,1.5702970297029704,10.320274181264285
26.txt,49,722,986,14.73469387755102,1.365650969529086,6.123865113912601
12573.txt,51,656,961,12.862745098039216,1.4649390243902438,6.584123625059778
3515.txt,33,1002,1551,30.363636363636363,1.5479041916167664,14.213451279259665
5825.txt,58,1043,1515,17.982758620689655,1.4525407478427612,8.383429100406651
2192.txt,51,794,1163,15.568627450980392,1.464735516372796,7.609957524571545
11085.txt,46,904,1502,19.652173913043477,1.6615044247787611,11.483578299345904
8483.txt,50,912,1448,18.24,1.587719298245614,10.076287719298247
655.txt,51,963,1516,18.88235294117647,1.5742471443406023,10.161410420866169
2347.txt,55,667,970,12.127272727272727,1.4542728635682158,6.178783426468588
13309.txt,36,373,547,10.36111111111111,1.4664879356568365,5.651779862972894
9212.txt,68,1022,1503,15.029411764705882,1.4706457925636007,7.4747968228387265
1896.txt,46,523,776,11.369565217391305,1.4837476099426385,6.238656579931831
8642.txt,45,408,572,9.066666666666666,1.4019607843137254,4.398470588235295
14328.txt,50,956,1569,19.12,1.641213389121339,11.041917991631799
3717.txt,56,596,864,10.642857142857142,1.4496644295302012,5.560325982742089
10628.txt,31,521,846,16.806451612903224,1.6238003838771593,9.957296142653707
1666.txt,57,594,930,10.421052631578947,1.5656565656565657,6.844747474747479
10827.txt,44,768,1059,17.454545454545453,1.37890625,7.313821022727275
14499.txt,39,743,1170,19.05128205128205,1.5746971736204576,10.230913828208582
331.txt,41,870,1406,21.21951219512195,1.6160919540229886,11.543299691617605
8694.txt,45,621,884,13.8,1.423510466988728,6.4514235104669915
1854.txt,51,644,978,12.627450980392156,1.5186335403726707,7.128307148946533
6685.txt,46,895,1298,19.456521739130434,1.4502793296089385,8.91677435025504
7564.txt,29,574,944,19.79310344827586,1.6445993031358885,11.337651087348313
9207.txt,39,479,700,12.282051282051283,1.4613778705636744,6.321438359830847
9213.txt,47,888,1484,18.893617021276597,1.6711711711711712,11.30939428790493
3514.txt,48,425,615,8.854166666666666,1.4470588235294117,4.84987745098039
12200.txt,47,843,1239,17.93617021276596,1.4697508896797153,8.568805179071706
10417.txt,57,585,829,10.263157894736842,1.4170940170940172,5.031709401709403
4253.txt,46,381,546,8.282608695652174,1.4330708661417322,4.467627524820269
14088.txt,55,603,863,10.963636363636363,1.4311774461028193,5.464075682195087
13917.txt,47,643,980,13.680851063829786,1.5241057542768273,7.593171304721881
13730.txt,43,412,567,9.581395348837209,1.3762135922330097,4.290250620907656
11133.txt,48,781,1144,16.270833333333332,1.4647887323943662,7.87742370892019
8521.txt,57,825,1299,14.473684210526315,1.5745454545454545,8.489636363636365
1505.txt,49,733,1100,14.959183673469388,1.500682128240109,7.802538909151654
8509.txt,50,789,1124,15.78,1.4245880861850444,7.216539416983526
9603.txt,30,600,968,20.0,1.6133333333333333,11.04733333333333
11669.txt,63,659,1029,10.46031746031746,1.5614567526555387,6.810110316255994
7148.txt,43,354,454,8.232558139534884,1.2824858757062148,2.671705426356592
6097.txt,61,1077,1619,17.65573770491803,1.5032497678737233,8.85752758877879
3689.txt,46,814,1184,17.695652173913043,1.4545454545454546,8.29798418972332
1075.txt,38,756,1022,19.894736842105264,1.3518518518518519,7.9218518518518515
10991.txt,47,759,1120,16.148936170212767,1.4756258234519104,7.958980461413393
14261.txt,58,843,1356,14.53448275862069,1.6085409252669038,8.913886366425327
12604.txt,59,861,1306,14.59322033898305,1.5168408826945412,7.854146144609146
9401.txt,48,865,1393,18.020833333333332,1.6104046242774566,10.260691233140655
14505.txt,55,674,947,12.254545454545454,1.4050445103857567,5.646252495279203
8709.txt,40,627,982,15.675,1.5661881977671452,8.847520733652313
3890.txt,39,706,1069,18.102564102564102,1.5141643059490084,9.15611316917266
11441.txt,35,582,952,16.62857142857143,1.6357388316151202,10.030575355915566
3847.txt,44,512,765,11.636363636363637,1.494140625,6.462677556818182
8090.txt,45,788,1253,17.511111111111113,1.5901015228426396,9.827420191765373
12821.txt,52,728,1046,14.0,1.4368131868131868,6.684395604395604
4331.txt,50,605,860,12.1,1.421487603305785,5.781553719008265
13068.txt,42,899,1359,21.404761904761905,1.5116796440489433,10.381629323587052
12376.txt,46,730,1083,15.869565217391305,1.4835616438356165,7.94646217986897
7604.txt,49,884,1270,18.040816326530614,1.4366515837104072,8.21799889186444
3476.txt,43,779,1277,18.11627906976744,1.6392811296534018,10.637703376421769
13901.txt,45,764,1191,16.977777777777778,1.5589005235602094,9.256581733566026
9198.txt,53,677,1058,12.773584905660377,1.5627769571639587,7.704730358685659
13108.txt,44,713,1099,16.204545454545453,1.541374474053296,8.755946066556167
14101.txt,44,802,1155,18.227272727272727,1.440149625935162,8.33012922239855
12570.txt,55,828,1299,15.054545454545455,1.568840579710145,8.643046113306987
8480.txt,54,1164,1895,21.555555555555557,1.6280068728522337,11.811592210767472
6136.txt,39,618,1000,15.846153846153847,1.6181229773462784,9.52538959422455
9205.txt,46,418,585,9.08695652173913,1.3995215311004785,4.377397545246517
3072.txt,43,563,866,13.093023255813954,1.5381882770870337,7.5359705068363
11253.txt,15,438,731,29.2,1.6689497716894977,15.199607305936073
5371.txt,60,643,965,10.716666666666667,1.500777604976672,6.191509072058061
1117.txt,36,319,459,8.86111111111111,1.438871473354232,4.755905607802159
1671.txt,45,851,1292,18.91111111111111,1.518213866039953,9.511145841493668
3066.txt,58,1168,1993,20.137931034482758,1.706335616438356,12.197174067076052
3933.txt,56,671,933,11.982142857142858,1.3904619970193741,5.370665850542903
4906.txt,43,392,553,9.116279069767442,1.4107142857142858,4.5206146179402005
455.txt,48,651,878,13.5625,1.348694316436252,5.478342933947776
12940.txt,50,716,1011,14.32,1.4120111731843576,6.513331843575422
8867.txt,54,770,1114,14.25925925925926,1.4467532467532467,6.90020683020683
11534.txt,49,753,1070,15.36734693877551,1.4209827357237717,7.0171881182752
3715.txt,42,770,1267,18.333333333333332,1.6454545454545455,10.793030303030303
4052.txt,54,818,1306,15.148148148148149,1.5965770171149145,9.005905098252288
9562.txt,46,749,1030,16.282608695652176,1.3751668891855808,6.82436059673768
14316.txt,39,745,1205,19.102564102564102,1.6174496644295302,10.754880399242818
6889.txt,57,1387,2225,24.333333333333332,1.6041816870944485,12.58601057438116
12767.txt,66,876,1258,13.272727272727273,1.4360730593607305,6.399298464092983
3729.txt,49,607,922,12.387755102040817,1.5189456342668863,7.040905423124773
2812.txt,57,718,1027,12.596491228070175,1.4303621169916434,6.074939647168058
9947.txt,30,387,582,12.9,1.503875968992248,7.057736434108531
2184.txt,56,1136,1636,20.285714285714285,1.4401408450704225,9.112233400402413
2190.txt,50,621,888,12.42,1.429951690821256,6.00302995169082
7765.txt,30,658,1059,21.933333333333334,1.6094224924012157,11.735852077001013
9984.txt,47,782,1152,16.638297872340427,1.473145780051151,8.115673396092944
1300.txt,50,832,1242,16.64,1.4927884615384615,8.348103846153847
5600.txt,19,503,799,26.473684210526315,1.588469184890656,13.21393638170974
864.txt,65,1083,1680,16.661538461538463,1.551246537396122,9.046093756658859
6447.txt,37,696,1086,18.81081081081081,1.5603448275862069,9.97017707362535
6453.txt,40,742,1041,18.55,1.4029649595687332,8.013986522911054
11695.txt,46,588,823,12.782608695652174,1.3996598639455782,5.78337769890565
8244.txt,44,830,1184,18.863636363636363,1.4265060240963856,8.41095290251917
1506.txt,58,1146,1808,19.75862068965517,1.5776614310645725,10.534680748630922
10548.txt,116,2274,3729,19.603448275862068,1.6398416886543536,11.209442270948959
4318.txt,55,608,872,11.054545454545455,1.4342105263157894,5.534411483253589
5006.txt,32,686,1150,21.4375,1.6763848396501457,12.33759110787172
11124.txt,28,720,1130,25.714285714285715,1.5694444444444444,12.700873015873018
1248.txt,36,700,1073,19.444444444444443,1.532857142857143,9.886603174603177
6527.txt,44,861,1273,19.568181818181817,1.4785133565621371,9.29236669834231
13069.txt,41,733,1102,17.878048780487806,1.5034106412005457,8.943904102751805
10789.txt,47,947,1483,20.148936170212767,1.5659978880675818,10.545370823878319
11497.txt,37,662,1022,17.89189189189189,1.5438066465256797,9.425837347921938
3852.txt,45,434,594,9.644444444444444,1.368663594470046,4.225119303635434
4683.txt,44,1032,1694,23.454545454545453,1.6414728682170543,12.692107117688511
4697.txt,62,604,914,9.741935483870968,1.5132450331125828,5.9682268745994485
2580.txt,51,882,1203,17.294117647058822,1.3639455782312926,7.076322529011605
8913.txt,50,693,1003,13.86,1.4473304473304474,6.75529927849928
13525.txt,60,632,982,10.533333333333333,1.5537974683544304,6.747476793248946
290.txt,37,301,393,8.135135135135135,1.3056478405315615,2.907995869623779
8046.txt,43,690,1023,16.046511627906977,1.482608695652174,8.002457027300306
284.txt,58,967,1415,16.67241379310345,1.4632885211995863,8.01232179153443
4126.txt,52,588,789,11.307692307692308,1.3418367346938775,4.540596546310834
12175.txt,48,845,1375,17.604166666666668,1.6272189349112427,10.300766765286
